,Date,Country/Region,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered
2799,2020-02-05,Israel,0,0,0.0,0.0,0,0,0
2800,2020-02-05,Italy,2,0,0.0,2.0,0,0,0
2840,2020-02-05,New Zealand,0,0,0.0,0.0,0,0,0
2876,2020-02-05,South Africa,0,0,0.0,0.0,0,0,0
2896,2020-02-05,US,11,0,0.0,11.0,0,0,0
2900,2020-02-05,United Kingdom,9,0,0.0,9.0,1,0,0
2918,2020-02-06,Australia,14,0,2.0,12.0,1,0,0
2933,2020-02-06,Brazil,0,0,0.0,0.0,0,0,0
2993,2020-02-06,Israel,0,0,0.0,0.0,0,0,0
2994,2020-02-06,Italy,2,0,0.0,2.0,0,0,0
3034,2020-02-06,New Zealand,0,0,0.0,0.0,0,0,0
3070,2020-02-06,South Africa,0,0,0.0,0.0,0,0,0
3090,2020-02-06,US,12,0,0.0,12.0,1,0,0
3094,2020-02-06,United Kingdom,9,0,0.0,9.0,0,0,0
3112,2020-02-07,Australia,15,0,2.0,13.0,1,0,0
3127,2020-02-07,Brazil,0,0,0.0,0.0,0,0,0
3187,2020-02-07,Israel,0,0,0.0,0.0,0,0,0
3188,2020-02-07,Italy,3,0,0.0,3.0,1,0,0
3228,2020-02-07,New Zealand,0,0,0.0,0.0,0,0,0
3264,2020-02-07,South Africa,0,0,0.0,0.0,0,0,0
3284,2020-02-07,US,12,0,0.0,12.0,0,0,0
3288,2020-02-07,United Kingdom,9,0,0.0,9.0,0,0,0
3306,2020-02-08,Australia,15,0,2.0,13.0,0,0,0
3321,2020-02-08,Brazil,0,0,0.0,0.0,0,0,0
3381,2020-02-08,Israel,0,0,0.0,0.0,0,0,0
3382,2020-02-08,Italy,3,0,0.0,3.0,0,0,0
3422,2020-02-08,New Zealand,0,0,0.0,0.0,0,0,0
3458,2020-02-08,South Africa,0,0,0.0,0.0,0,0,0
3478,2020-02-08,US,12,0,0.0,12.0,0,0,0
3482,2020-02-08,United Kingdom,13,0,0.0,13.0,4,0,0
3500,2020-02-09,Australia,15,0,2.0,13.0,0,0,0
3515,2020-02-09,Brazil,0,0,0.0,0.0,0,0,0
3575,2020-02-09,Israel,0,0,0.0,0.0,0,0,0
3576,2020-02-09,Italy,3,0,0.0,3.0,0,0,0
3616,2020-02-09,New Zealand,0,0,0.0,0.0,0,0,0
3652,2020-02-09,South Africa,0,0,0.0,0.0,0,0,0
3672,2020-02-09,US,12,0,3.0,9.0,0,0,3
3676,2020-02-09,United Kingdom,14,0,0.0,14.0,1,0,0
3694,2020-02-10,Australia,15,0,2.0,13.0,0,0,0
3709,2020-02-10,Brazil,0,0,0.0,0.0,0,0,0
3769,2020-02-10,Israel,0,0,0.0,0.0,0,0,0
3770,2020-02-10,Italy,3,0,0.0,3.0,0,0,0
3810,2020-02-10,New Zealand,0,0,0.0,0.0,0,0,0
3846,2020-02-10,South Africa,0,0,0.0,0.0,0,0,0
3866,2020-02-10,US,12,0,3.0,9.0,0,0,0
3870,2020-02-10,United Kingdom,14,0,0.0,14.0,0,0,0
3888,2020-02-11,Australia,15,0,2.0,13.0,0,0,0
3903,2020-02-11,Brazil,0,0,0.0,0.0,0,0,0
3963,2020-02-11,Israel,0,0,0.0,0.0,0,0,0
3964,2020-02-11,Italy,3,0,0.0,3.0,0,0,0
4004,2020-02-11,New Zealand,0,0,0.0,0.0,0,0,0
4040,2020-02-11,South Africa,0,0,0.0,0.0,0,0,0
4060,2020-02-11,US,13,0,3.0,10.0,1,0,0
4064,2020-02-11,United Kingdom,15,0,0.0,15.0,1,0,0
4082,2020-02-12,Australia,15,0,2.0,13.0,0,0,0
4097,2020-02-12,Brazil,0,0,0.0,0.0,0,0,0
4157,2020-02-12,Israel,0,0,0.0,0.0,0,0,0
4158,2020-02-12,Italy,3,0,0.0,3.0,0,0,0
4198,2020-02-12,New Zealand,0,0,0.0,0.0,0,0,0
4234,2020-02-12,South Africa,0,0,0.0,0.0,0,0,0
4254,2020-02-12,US,13,0,3.0,10.0,0,0,0
4258,2020-02-12,United Kingdom,16,0,1.0,15.0,1,0,1
4276,2020-02-13,Australia,15,0,8.0,7.0,0,0,6
4291,2020-02-13,Brazil,0,0,0.0,0.0,0,0,0
4351,2020-02-13,Israel,0,0,0.0,0.0,0,0,0
4352,2020-02-13,Italy,3,0,0.0,3.0,0,0,0
4392,2020-02-13,New Zealand,0,0,0.0,0.0,0,0,0
4428,2020-02-13,South Africa,0,0,0.0,0.0,0,0,0
4448,2020-02-13,US,14,0,3.0,11.0,1,0,0
4452,2020-02-13,United Kingdom,17,0,1.0,16.0,1,0,0
4470,2020-02-14,Australia,15,0,8.0,7.0,0,0,0
4485,2020-02-14,Brazil,0,0,0.0,0.0,0,0,0
4545,2020-02-14,Israel,0,0,0.0,0.0,0,0,0
4546,2020-02-14,Italy,3,0,0.0,3.0,0,0,0
4586,2020-02-14,New Zealand,0,0,0.0,0.0,0,0,0
4622,2020-02-14,South Africa,0,0,0.0,0.0,0,0,0
4642,2020-02-14,US,14,0,3.0,11.0,0,0,0
4646,2020-02-14,United Kingdom,18,0,1.0,17.0,1,0,0
4664,2020-02-15,Australia,15,0,8.0,7.0,0,0,0
4679,2020-02-15,Brazil,0,0,0.0,0.0,0,0,0
4739,2020-02-15,Israel,0,0,0.0,0.0,0,0,0
4740,2020-02-15,Italy,3,0,0.0,3.0,0,0,0
4780,2020-02-15,New Zealand,0,0,0.0,0.0,0,0,0
4816,2020-02-15,South Africa,0,0,0.0,0.0,0,0,0
4836,2020-02-15,US,14,0,3.0,11.0,0,0,0
4840,2020-02-15,United Kingdom,18,0,1.0,17.0,0,0,0
4858,2020-02-16,Australia,15,0,8.0,7.0,0,0,0
4873,2020-02-16,Brazil,0,0,0.0,0.0,0,0,0
4933,2020-02-16,Israel,0,0,0.0,0.0,0,0,0
4934,2020-02-16,Italy,3,0,0.0,3.0,0,0,0
4974,2020-02-16,New Zealand,0,0,0.0,0.0,0,0,0
5010,2020-02-16,South Africa,0,0,0.0,0.0,0,0,0
5030,2020-02-16,US,14,0,3.0,11.0,0,0,0
5034,2020-02-16,United Kingdom,18,0,8.0,10.0,0,0,7
5052,2020-02-17,Australia,15,0,10.0,5.0,0,0,2
5067,2020-02-17,Brazil,0,0,0.0,0.0,0,0,0
5127,2020-02-17,Israel,0,0,0.0,0.0,0,0,0
5128,2020-02-17,Italy,3,0,0.0,3.0,0,0,0
5168,2020-02-17,New Zealand,0,0,0.0,0.0,0,0,0
5204,2020-02-17,South Africa,0,0,0.0,0.0,0,0,0
5224,2020-02-17,US,14,0,3.0,11.0,0,0,0
5228,2020-02-17,United Kingdom,19,0,8.0,11.0,1,0,0
5246,2020-02-18,Australia,15,0,10.0,5.0,0,0,0
5261,2020-02-18,Brazil,0,0,0.0,0.0,0,0,0
5321,2020-02-18,Israel,0,0,0.0,0.0,0,0,0
5322,2020-02-18,Italy,3,0,0.0,3.0,0,0,0
5362,2020-02-18,New Zealand,0,0,0.0,0.0,0,0,0
5398,2020-02-18,South Africa,0,0,0.0,0.0,0,0,0
5418,2020-02-18,US,14,0,3.0,11.0,0,0,0
5422,2020-02-18,United Kingdom,19,0,8.0,11.0,0,0,0
5440,2020-02-19,Australia,15,0,10.0,5.0,0,0,0
5455,2020-02-19,Brazil,0,0,0.0,0.0,0,0,0
5515,2020-02-19,Israel,0,0,0.0,0.0,0,0,0
5516,2020-02-19,Italy,3,0,0.0,3.0,0,0,0
5556,2020-02-19,New Zealand,0,0,0.0,0.0,0,0,0
5592,2020-02-19,South Africa,0,0,0.0,0.0,0,0,0
5612,2020-02-19,US,14,0,3.0,11.0,0,0,0
5616,2020-02-19,United Kingdom,20,0,8.0,12.0,1,0,0
5634,2020-02-20,Australia,15,0,10.0,5.0,0,0,0
5649,2020-02-20,Brazil,0,0,0.0,0.0,0,0,0
5709,2020-02-20,Israel,0,0,0.0,0.0,0,0,0
5710,2020-02-20,Italy,3,0,0.0,3.0,0,0,0
5750,2020-02-20,New Zealand,0,0,0.0,0.0,0,0,0
5786,2020-02-20,South Africa,0,0,0.0,0.0,0,0,0
5806,2020-02-20,US,14,0,3.0,11.0,0,0,0
5810,2020-02-20,United Kingdom,22,0,8.0,14.0,2,0,0
5828,2020-02-21,Australia,15,0,11.0,4.0,0,0,1
5843,2020-02-21,Brazil,0,0,0.0,0.0,0,0,0
5903,2020-02-21,Israel,1,0,0.0,1.0,1,0,0
5904,2020-02-21,Italy,20,1,0.0,19.0,17,1,0
5944,2020-02-21,New Zealand,0,0,0.0,0.0,0,0,0
5980,2020-02-21,South Africa,0,0,0.0,0.0,0,0,0
6000,2020-02-21,US,16,0,5.0,11.0,2,0,2
6004,2020-02-21,United Kingdom,23,0,8.0,15.0,1,0,0
6022,2020-02-22,Australia,15,0,11.0,4.0,0,0,0
6037,2020-02-22,Brazil,0,0,0.0,0.0,0,0,0
6097,2020-02-22,Israel,1,0,0.0,1.0,0,0,0
6098,2020-02-22,Italy,62,2,1.0,59.0,42,1,1
6138,2020-02-22,New Zealand,0,0,0.0,0.0,0,0,0
6174,2020-02-22,South Africa,0,0,0.0,0.0,0,0,0
6194,2020-02-22,US,16,0,5.0,11.0,0,0,0
6198,2020-02-22,United Kingdom,23,0,8.0,15.0,0,0,0
6216,2020-02-23,Australia,15,0,11.0,4.0,0,0,0
6231,2020-02-23,Brazil,0,0,0.0,0.0,0,0,0
6291,2020-02-23,Israel,1,0,0.0,1.0,0,0,0
6292,2020-02-23,Italy,155,3,2.0,150.0,93,1,1
6332,2020-02-23,New Zealand,0,0,0.0,0.0,0,0,0
6368,2020-02-23,South Africa,0,0,0.0,0.0,0,0,0
6388,2020-02-23,US,16,0,5.0,11.0,0,0,0
6392,2020-02-23,United Kingdom,28,0,8.0,20.0,5,0,0
6410,2020-02-24,Australia,15,0,11.0,4.0,0,0,0
6425,2020-02-24,Brazil,0,0,0.0,0.0,0,0,0
6485,2020-02-24,Israel,1,0,0.0,1.0,0,0,0
6486,2020-02-24,Italy,229,7,1.0,221.0,74,4,-1
6526,2020-02-24,New Zealand,0,0,0.0,0.0,0,0,0
6562,2020-02-24,South Africa,0,0,0.0,0.0,0,0,0
6582,2020-02-24,US,16,0,5.0,11.0,0,0,0
6586,2020-02-24,United Kingdom,30,0,8.0,22.0,2,0,0
6604,2020-02-25,Australia,15,0,11.0,4.0,0,0,0
6619,2020-02-25,Brazil,0,0,0.0,0.0,0,0,0
6679,2020-02-25,Israel,1,0,0.0,1.0,0,0,0
6680,2020-02-25,Italy,322,10,1.0,311.0,93,3,0
6720,2020-02-25,New Zealand,0,0,0.0,0.0,0,0,0
6756,2020-02-25,South Africa,0,0,0.0,0.0,0,0,0
6776,2020-02-25,US,16,0,6.0,10.0,0,0,1
6780,2020-02-25,United Kingdom,34,0,8.0,26.0,4,0,0
6798,2020-02-26,Australia,15,0,11.0,4.0,0,0,0
6813,2020-02-26,Brazil,1,0,0.0,1.0,1,0,0
6873,2020-02-26,Israel,2,0,0.0,2.0,1,0,0
6874,2020-02-26,Italy,453,12,3.0,438.0,131,2,2
6914,2020-02-26,New Zealand,0,0,0.0,0.0,0,0,0
6950,2020-02-26,South Africa,0,0,0.0,0.0,0,0,0
6970,2020-02-26,US,16,0,6.0,10.0,0,0,0
6974,2020-02-26,United Kingdom,37,0,8.0,29.0,3,0,0
6992,2020-02-27,Australia,15,0,11.0,4.0,0,0,0
7007,2020-02-27,Brazil,1,0,0.0,1.0,0,0,0
7067,2020-02-27,Israel,3,0,0.0,3.0,1,0,0
7068,2020-02-27,Italy,655,17,45.0,593.0,202,5,42
7108,2020-02-27,New Zealand,0,0,0.0,0.0,0,0,0
7144,2020-02-27,South Africa,0,0,0.0,0.0,0,0,0
7164,2020-02-27,US,17,0,6.0,11.0,1,0,0
7168,2020-02-27,United Kingdom,44,0,8.0,36.0,7,0,0
7186,2020-02-28,Australia,15,0,11.0,4.0,0,0,0
7201,2020-02-28,Brazil,1,0,0.0,1.0,0,0,0
7261,2020-02-28,Israel,6,0,0.0,6.0,3,0,0
7262,2020-02-28,Italy,888,21,46.0,821.0,233,4,1
7302,2020-02-28,New Zealand,1,0,0.0,1.0,1,0,0
7338,2020-02-28,South Africa,0,0,0.0,0.0,0,0,0
7358,2020-02-28,US,17,0,7.0,10.0,0,0,1
7362,2020-02-28,United Kingdom,56,0,8.0,48.0,12,0,0
7380,2020-02-29,Australia,25,0,11.0,14.0,10,0,0
7395,2020-02-29,Brazil,2,0,0.0,2.0,1,0,0
7455,2020-02-29,Israel,6,0,0.0,6.0,0,0,0
7456,2020-02-29,Italy,1128,29,46.0,1053.0,240,8,0
7496,2020-02-29,New Zealand,1,0,0.0,1.0,0,0,0
7532,2020-02-29,South Africa,0,0,0.0,0.0,0,0,0
7552,2020-02-29,US,25,1,7.0,17.0,8,1,0
7556,2020-02-29,United Kingdom,61,0,8.0,53.0,5,0,0
7574,2020-03-01,Australia,27,1,11.0,15.0,2,1,0
7589,2020-03-01,Brazil,2,0,0.0,2.0,0,0,0
7649,2020-03-01,Israel,7,0,0.0,7.0,1,0,0
7650,2020-03-01,Italy,1694,34,83.0,1577.0,566,5,37
7690,2020-03-01,New Zealand,1,0,0.0,1.0,0,0,0
7726,2020-03-01,South Africa,0,0,0.0,0.0,0,0,0
7746,2020-03-01,US,32,1,7.0,24.0,7,0,0
7750,2020-03-01,United Kingdom,94,0,8.0,86.0,33,0,0
7768,2020-03-02,Australia,30,1,11.0,18.0,3,0,0
7783,2020-03-02,Brazil,2,0,0.0,2.0,0,0,0
7843,2020-03-02,Israel,12,0,0.0,12.0,5,0,0
7844,2020-03-02,Italy,2036,52,149.0,1835.0,342,18,66
7884,2020-03-02,New Zealand,1,0,0.0,1.0,0,0,0
7920,2020-03-02,South Africa,0,0,0.0,0.0,0,0,0
7940,2020-03-02,US,55,6,7.0,42.0,23,5,0
7944,2020-03-02,United Kingdom,134,0,8.0,126.0,40,0,0
7962,2020-03-03,Australia,39,1,11.0,27.0,9,0,0
7977,2020-03-03,Brazil,2,0,0.0,2.0,0,0,0
8037,2020-03-03,Israel,15,0,0.0,15.0,3,0,0
8038,2020-03-03,Italy,2502,79,160.0,2263.0,466,27,11
8078,2020-03-03,New Zealand,1,0,0.0,1.0,0,0,0
8114,2020-03-03,South Africa,0,0,0.0,0.0,0,0,0
8134,2020-03-03,US,74,7,7.0,60.0,19,1,0
8138,2020-03-03,United Kingdom,189,0,8.0,181.0,55,0,0
8156,2020-03-04,Australia,52,2,11.0,39.0,13,1,0
8171,2020-03-04,Brazil,4,0,0.0,4.0,2,0,0
8231,2020-03-04,Israel,15,0,0.0,15.0,0,0,0
8232,2020-03-04,Italy,3089,107,276.0,2706.0,587,28,116
8272,2020-03-04,New Zealand,3,0,0.0,3.0,2,0,0
8308,2020-03-04,South Africa,0,0,0.0,0.0,0,0,0
8328,2020-03-04,US,107,11,7.0,89.0,33,4,0
8332,2020-03-04,United Kingdom,246,0,8.0,238.0,57,0,0
8350,2020-03-05,Australia,55,2,21.0,32.0,3,0,10
8365,2020-03-05,Brazil,4,0,0.0,4.0,0,0,0
8425,2020-03-05,Israel,21,0,0.0,21.0,6,0,0
8426,2020-03-05,Italy,3858,148,414.0,3296.0,769,41,138
8466,2020-03-05,New Zealand,3,0,0.0,3.0,0,0,0
8502,2020-03-05,South Africa,1,0,0.0,1.0,1,0,0
8522,2020-03-05,US,184,12,7.0,165.0,77,1,0
8526,2020-03-05,United Kingdom,295,0,8.0,287.0,49,0,0
8544,2020-03-06,Australia,60,2,21.0,37.0,5,0,0
8559,2020-03-06,Brazil,13,0,0.0,13.0,9,0,0
8619,2020-03-06,Israel,37,0,0.0,37.0,16,0,0
8620,2020-03-06,Italy,4636,197,523.0,3916.0,778,49,109
8660,2020-03-06,New Zealand,4,0,0.0,4.0,1,0,0
8696,2020-03-06,South Africa,1,0,0.0,1.0,0,0,0
8716,2020-03-06,US,237,14,7.0,216.0,53,2,0
8720,2020-03-06,United Kingdom,374,1,8.0,365.0,79,1,0
8738,2020-03-07,Australia,63,2,21.0,40.0,3,0,0
8753,2020-03-07,Brazil,13,0,0.0,13.0,0,0,0
8813,2020-03-07,Israel,47,0,0.0,47.0,10,0,0
8814,2020-03-07,Italy,5883,233,589.0,5061.0,1247,36,66
8854,2020-03-07,New Zealand,5,0,0.0,5.0,1,0,0
8890,2020-03-07,South Africa,1,0,0.0,1.0,0,0,0
8910,2020-03-07,US,403,17,7.0,379.0,166,3,0
8914,2020-03-07,United Kingdom,429,2,18.0,409.0,55,1,10
8932,2020-03-08,Australia,76,3,21.0,52.0,13,1,0
8947,2020-03-08,Brazil,20,0,0.0,20.0,7,0,0
9007,2020-03-08,Israel,56,0,0.0,56.0,9,0,0
9008,2020-03-08,Italy,7375,366,622.0,6387.0,1492,133,33
9048,2020-03-08,New Zealand,5,0,0.0,5.0,0,0,0
9084,2020-03-08,South Africa,3,0,0.0,3.0,2,0,0
9104,2020-03-08,US,519,21,7.0,491.0,116,4,0
9108,2020-03-08,United Kingdom,483,2,18.0,463.0,54,0,0
9126,2020-03-09,Australia,91,3,21.0,67.0,15,0,0
9141,2020-03-09,Brazil,25,0,0.0,25.0,5,0,0
9201,2020-03-09,Israel,60,0,0.0,60.0,4,0,0
9202,2020-03-09,Italy,9172,463,724.0,7985.0,1797,97,102
9242,2020-03-09,New Zealand,5,0,0.0,5.0,0,0,0
9278,2020-03-09,South Africa,3,0,0.0,3.0,0,0,0
9298,2020-03-09,US,594,22,7.0,565.0,75,1,0
9302,2020-03-09,United Kingdom,630,3,18.0,609.0,147,1,0
9320,2020-03-10,Australia,107,3,21.0,83.0,16,0,0
9335,2020-03-10,Brazil,31,0,0.0,31.0,6,0,0
9395,2020-03-10,Israel,88,0,0.0,88.0,28,0,0
9396,2020-03-10,Italy,10149,631,724.0,8794.0,977,168,0
9436,2020-03-10,New Zealand,5,0,0.0,5.0,0,0,0
9472,2020-03-10,South Africa,7,0,0.0,7.0,4,0,0
9492,2020-03-10,US,782,28,8.0,746.0,188,6,1
9496,2020-03-10,United Kingdom,889,7,19.0,863.0,259,4,1
9514,2020-03-11,Australia,128,3,21.0,104.0,21,0,0
9529,2020-03-11,Brazil,38,0,0.0,38.0,7,0,0
9589,2020-03-11,Israel,60,0,0.0,60.0,0,0,0
9590,2020-03-11,Italy,12462,827,1045.0,10590.0,2313,196,321
9630,2020-03-11,New Zealand,5,0,0.0,5.0,0,0,0
9666,2020-03-11,South Africa,13,0,0.0,13.0,6,0,0
9686,2020-03-11,US,1147,33,8.0,1106.0,365,5,0
9690,2020-03-11,United Kingdom,1301,7,19.0,1275.0,412,0,0
9708,2020-03-12,Australia,128,3,21.0,104.0,0,0,0
9723,2020-03-12,Brazil,52,0,0.0,52.0,14,0,0
9783,2020-03-12,Israel,81,0,0.0,81.0,21,0,0
9784,2020-03-12,Italy,15113,1016,1045.0,13052.0,2651,189,0
9824,2020-03-12,New Zealand,5,0,0.0,5.0,0,0,0
9860,2020-03-12,South Africa,17,0,0.0,17.0,4,0,0
9880,2020-03-12,US,1586,43,12.0,1531.0,439,10,4
9884,2020-03-12,United Kingdom,1790,9,19.0,1762.0,489,2,0
9902,2020-03-13,Australia,200,3,23.0,174.0,72,0,2
9917,2020-03-13,Brazil,151,0,0.0,151.0,99,0,0
9977,2020-03-13,Israel,112,0,1.0,111.0,31,0,1
9978,2020-03-13,Italy,17660,1266,1439.0,14955.0,2547,250,394
10018,2020-03-13,New Zealand,5,0,0.0,5.0,0,0,0
10054,2020-03-13,South Africa,24,0,0.0,24.0,7,0,0
10074,2020-03-13,US,2219,51,12.0,2156.0,633,8,0
10078,2020-03-13,United Kingdom,2270,10,19.0,2241.0,480,1,0
10096,2020-03-14,Australia,250,3,23.0,224.0,50,0,0
10111,2020-03-14,Brazil,151,0,0.0,151.0,0,0,0
10171,2020-03-14,Israel,138,0,1.0,137.0,26,0,0
10172,2020-03-14,Italy,21157,1441,1966.0,17750.0,3497,175,527
10212,2020-03-14,New Zealand,6,0,0.0,6.0,1,0,0
10248,2020-03-14,South Africa,38,0,0.0,38.0,14,0,0
10268,2020-03-14,US,2978,58,12.0,2908.0,759,7,0
10272,2020-03-14,United Kingdom,2634,29,19.0,2586.0,364,19,0
10290,2020-03-15,Australia,297,3,23.0,271.0,47,0,0
10305,2020-03-15,Brazil,162,0,0.0,162.0,11,0,0
10365,2020-03-15,Israel,177,0,1.0,176.0,39,0,0
10366,2020-03-15,Italy,24747,1809,2335.0,20603.0,3590,368,369
10406,2020-03-15,New Zealand,8,0,0.0,8.0,2,0,0
10442,2020-03-15,South Africa,51,0,0.0,51.0,13,0,0
10462,2020-03-15,US,3212,70,12.0,3130.0,234,12,0
10466,2020-03-15,United Kingdom,3077,43,19.0,3015.0,443,14,0
10484,2020-03-16,Australia,377,3,23.0,351.0,80,0,0
10499,2020-03-16,Brazil,200,0,1.0,199.0,38,0,1
10559,2020-03-16,Israel,251,0,1.0,250.0,74,0,0
10560,2020-03-16,Italy,27980,2158,2749.0,23073.0,3233,349,414
10600,2020-03-16,New Zealand,8,0,0.0,8.0,0,0,0
10636,2020-03-16,South Africa,62,0,0.0,62.0,11,0,0
10656,2020-03-16,US,4679,97,17.0,4565.0,1467,27,5
10660,2020-03-16,United Kingdom,3692,66,21.0,3605.0,615,23,2
10678,2020-03-17,Australia,452,5,23.0,424.0,75,2,0
10693,2020-03-17,Brazil,321,1,2.0,318.0,121,1,1
10753,2020-03-17,Israel,295,0,3.0,292.0,44,0,2
10754,2020-03-17,Italy,31506,2503,2941.0,26062.0,3526,345,192
10794,2020-03-17,New Zealand,12,0,0.0,12.0,4,0,0
10830,2020-03-17,South Africa,62,0,0.0,62.0,0,0,0
10850,2020-03-17,US,6512,134,17.0,6361.0,1833,37,0
10854,2020-03-17,United Kingdom,4462,83,53.0,4326.0,770,17,32
10872,2020-03-18,Australia,568,6,23.0,539.0,116,1,0
10887,2020-03-18,Brazil,372,3,2.0,367.0,51,2,0
10947,2020-03-18,Israel,371,0,6.0,365.0,76,0,3
10948,2020-03-18,Italy,35713,2978,4025.0,28710.0,4207,475,1084
10988,2020-03-18,New Zealand,20,0,0.0,20.0,8,0,0
11024,2020-03-18,South Africa,116,0,0.0,116.0,54,0,0
11044,2020-03-18,US,9169,194,105.0,8870.0,2657,60,88
11048,2020-03-18,United Kingdom,5468,118,68.0,5282.0,1006,35,15
11066,2020-03-19,Australia,681,6,26.0,649.0,113,0,3
11081,2020-03-19,Brazil,621,6,2.0,613.0,249,3,0
11141,2020-03-19,Israel,386,0,11.0,375.0,15,0,5
11142,2020-03-19,Italy,41035,3405,4440.0,33190.0,5322,427,415
11182,2020-03-19,New Zealand,28,0,0.0,28.0,8,0,0
11218,2020-03-19,South Africa,150,0,0.0,150.0,34,0,0
11238,2020-03-19,US,13663,266,121.0,13276.0,4494,72,16
11242,2020-03-19,United Kingdom,6534,164,68.0,6302.0,1066,46,0
11260,2020-03-20,Australia,791,7,26.0,758.0,110,1,0
11275,2020-03-20,Brazil,793,11,2.0,780.0,172,5,0
11335,2020-03-20,Israel,628,1,13.0,614.0,242,1,2
11336,2020-03-20,Italy,47021,4032,4440.0,38549.0,5986,627,0
11376,2020-03-20,New Zealand,39,0,0.0,39.0,11,0,0
11412,2020-03-20,South Africa,202,0,0.0,202.0,52,0,0
11432,2020-03-20,US,20030,372,147.0,19511.0,6367,106,26
11436,2020-03-20,United Kingdom,7792,196,68.0,7528.0,1258,32,0
11454,2020-03-21,Australia,1071,7,26.0,1038.0,280,0,0
11469,2020-03-21,Brazil,1021,15,2.0,1004.0,228,4,0
11529,2020-03-21,Israel,843,1,14.0,828.0,215,0,1
11530,2020-03-21,Italy,53578,4825,6072.0,42681.0,6557,793,1632
11570,2020-03-21,New Zealand,52,0,0.0,52.0,13,0,0
11606,2020-03-21,South Africa,240,0,0.0,240.0,38,0,0
11626,2020-03-21,US,26025,475,176.0,25374.0,5995,103,29
11630,2020-03-21,United Kingdom,9007,254,68.0,8685.0,1215,58,0
11648,2020-03-22,Australia,1549,7,88.0,1454.0,478,0,62
11663,2020-03-22,Brazil,1546,25,2.0,1519.0,525,10,0
11723,2020-03-22,Israel,1080,1,19.0,1060.0,237,0,5
11724,2020-03-22,Italy,59138,5476,7024.0,46638.0,5560,651,952
11764,2020-03-22,New Zealand,102,0,0.0,102.0,50,0,0
11800,2020-03-22,South Africa,274,0,0.0,274.0,34,0,0
11820,2020-03-22,US,34944,603,178.0,34163.0,8919,128,2
11824,2020-03-22,United Kingdom,10395,289,67.0,10039.0,1388,35,-1
11842,2020-03-23,Australia,1682,7,88.0,1587.0,133,0,0
11857,2020-03-23,Brazil,1924,34,2.0,1888.0,378,9,0
11917,2020-03-23,Israel,1249,1,22.0,1226.0,169,0,3
11918,2020-03-23,Italy,63927,6077,7024.0,50826.0,4789,601,0
11958,2020-03-23,New Zealand,102,0,0.0,102.0,0,0,0
11994,2020-03-23,South Africa,402,0,0.0,402.0,128,0,0
12014,2020-03-23,US,46096,790,178.0,45128.0,11152,187,0
12018,2020-03-23,United Kingdom,12744,365,67.0,12312.0,2349,76,0
12036,2020-03-24,Australia,2044,8,115.0,1921.0,362,1,27
12051,2020-03-24,Brazil,2247,46,2.0,2199.0,323,12,0
12111,2020-03-24,Israel,1351,4,31.0,1316.0,102,3,9
12112,2020-03-24,Italy,69176,6820,8326.0,54030.0,5249,743,1302
12152,2020-03-24,New Zealand,155,0,12.0,143.0,53,0,12
12188,2020-03-24,South Africa,554,0,4.0,550.0,152,0,4
12208,2020-03-24,US,56714,1033,348.0,55333.0,10618,243,170
12212,2020-03-24,United Kingdom,15126,513,140.0,14473.0,2382,148,73
12230,2020-03-25,Australia,2364,8,119.0,2237.0,320,0,4
12245,2020-03-25,Brazil,2554,59,2.0,2493.0,307,13,0
12305,2020-03-25,Israel,2468,5,37.0,2426.0,1117,1,6
12306,2020-03-25,Italy,74386,7503,9362.0,57521.0,5210,683,1036
12346,2020-03-25,New Zealand,205,0,22.0,183.0,50,0,10
12382,2020-03-25,South Africa,709,0,12.0,697.0,155,0,8
12402,2020-03-25,US,68841,1366,361.0,67114.0,12127,333,13
12406,2020-03-25,United Kingdom,17843,704,140.0,16999.0,2717,191,0
12424,2020-03-26,Australia,2810,13,172.0,2625.0,446,5,53
12439,2020-03-26,Brazil,2985,77,6.0,2902.0,431,18,4
12499,2020-03-26,Israel,2988,10,49.0,2929.0,520,5,12
12500,2020-03-26,Italy,80589,8215,10361.0,62013.0,6203,712,999
12540,2020-03-26,New Zealand,283,0,27.0,256.0,78,0,5
12576,2020-03-26,South Africa,927,0,12.0,915.0,218,0,0
12596,2020-03-26,US,86662,1783,681.0,84198.0,17821,417,320
12600,2020-03-26,United Kingdom,20970,886,150.0,19934.0,3127,182,10
12618,2020-03-27,Australia,3143,13,194.0,2936.0,333,0,22
12633,2020-03-27,Brazil,3417,92,6.0,3319.0,432,15,0
12693,2020-03-27,Israel,3421,12,69.0,3340.0,433,2,20
12694,2020-03-27,Italy,86498,9134,10950.0,66414.0,5909,919,589
12734,2020-03-27,New Zealand,368,0,37.0,331.0,85,0,10
12770,2020-03-27,South Africa,1170,1,31.0,1138.0,243,1,19
12790,2020-03-27,US,105253,2305,869.0,102079.0,18591,522,188
12794,2020-03-27,United Kingdom,24219,1174,151.0,22894.0,3249,288,1
12812,2020-03-28,Australia,3640,14,244.0,3382.0,497,1,50
12827,2020-03-28,Brazil,3904,111,6.0,3787.0,487,19,0
12887,2020-03-28,Israel,3901,13,84.0,3804.0,480,1,15
12888,2020-03-28,Italy,92472,10023,12384.0,70065.0,5974,889,1434
12928,2020-03-28,New Zealand,451,0,50.0,401.0,83,0,13
